date,open,high,low,close,volume,macd,signal,Upper_Band,Lower_Band,BB_Width,RSI_14,RSI_5,RSI_9,EMA_50,EMA_200,average_true_range,adx,bull_market,drawdown
2025-11-03,26114.109375,26132.869140625,25887.880859375,25972.939453125,10360170000,394.81845821805473,328.5541833601871,26265.36620282838,24131.538875296617,2133.8273275317624,65.39427173399868,67.76834819028659,66.65600886157165,24647.564689159553,22716.55499532816,331.6538782197781,28.575064503928104,1,-0.00562446409328753
2025-10-31,26055.970703125,26063.490234375,25761.279296875,25858.130859375,10909250000,384.8507003227933,311.98811393112766,26157.75360022817,24139.713587271828,2018.0400129563423,63.965700413321336,63.73560981979487,64.53948297998515,24593.467760018106,22683.82751334025,340.4101292472675,27.96610665054439,1,-0.010019917951827075
2025-10-30,25953.779296875,26031.6796875,25732.390625,25734.810546875,10564160000,378.2153982209238,293.77246635102546,26060.68700494761,24129.51904973989,1931.1679552077185,62.41828817339387,59.36696256620127,62.25172090800485,24541.848858003537,22651.924967148945,342.2148138628688,27.915865642505594,1,-0.014741243470322312
2025-10-29,26147.720703125,26182.099609375,25907.44921875,26119.849609375,10089540000,376.79600929193475,272.66173196069025,25975.825140979086,24130.175835583414,1845.6493053956729,71.29458879922515,84.91951322173647,75.82922955237656,24493.15654417205,22620.94119247833,348.8187809727954,28.140494565712455,1,0
2025-10-28,25932.640625,26087.48046875,25864.490234375,26012.150390625,10640830000,330.31562604477585,246.62816043455513,25774.000534036648,24200.10141908835,1573.8991149482972,70.19367935815913,83.3122583744407,74.44334188976183,24426.760908857643,22585.776283765797,360.2293132543023,25.69196502343252,1,0
2025-10-27,25701.94921875,25839.029296875,25656.380859375,25821.55078125,10757830000,277.1452296344469,225.7062918286701,25560.938556030702,24279.9473814693,1280.9911745614008,68.18877831524621,80.34671744552915,71.9096640122437,24362.051134091627,22551.340363093845,374.73696366761015,23.4670042208242,1,0
2025-10-24,25307.75,25418.640625,25288.7109375,25358.16015625,10308620000,224.64555377364377,212.84655568436557,25362.225067744053,24357.640752568448,1004.5843151756053,62.493241577851705,69.96573021577206,64.25030577716016,24302.479719921896,22518.47392673047,358.4089160784572,22.636728517404638,1,0
2025-10-23,24869.599609375,25126.779296875,24856.33984375,25097.41015625,10363600000,201.52535759604143,209.89680567666326,25287.017268017058,24347.417497607945,939.5997704091133,58.622335107765416,60.59645729323915,58.60469269207853,24259.39072252075,22489.934366634792,364.128685437342,25.864437148741327,1,-0.0017345905541258598
2025-10-22,25093.640625,25127.060546875,24652.109375,24879.009765625,14361150000,195.6178239925539,211.98966812729554,25267.365254158343,24297.059550529157,970.3057036291866,55.01112560625411,50.183287274532596,53.08914420794958,24225.18584767466,22463.728579804487,378.54243741974904,25.575981292780867,1,-0.01042160463299131
2025-10-21,25139.80078125,25178.23046875,25043.060546875,25127.130859375,10845130000,207.4554564767459,216.0826302133228,25261.05280768172,24265.82805169328,995.2247559884418,60.58952842258665,66.04681785942267,61.34307650716339,24198.499157146074,22439.45439703242,363.710296008442,25.24314659293612,1,-0.0005524307340733155
2025-10-20,24991.099609375,25183.810546875,24988.669921875,25141.01953125,9440620000,194.30029146081506,218.23942434063397,25210.317947432406,24261.866818192597,948.4511292398092,60.91057228185351,66.99517360190136,61.82130767082619,24160.595822361218,22412.442573290282,398.87043129785474,28.61301733859497,1,0
2025-10-17,24600.55078125,24881.470703125,24511.58984375,24817.94921875,9552150000,173.26970398831327,224.2242099648836,25153.87616270012,24280.31368104988,873.5624816502386,55.85855284202293,54.96031297166194,54.48433252892938,24120.578528120855,22385.019689290686,403.94876781708757,32.50134560041874,1,-0.012677517214714681
2025-10-16,24882.220703125,24998.30078125,24481.169921875,24657.240234375,11343620000,176.77517868432915,236.9628428559617,25143.430376332904,24271.589545542094,871.8408307908103,53.056065852516866,47.31523845137079,50.25750905790193,24092.114418299258,22360.56813623079,409.18999992706694,33.06293713297679,1,-0.019070938043344227
2025-10-15,24807.33984375,24933.23046875,24496.0703125,24745.359375,11374850000,195.02729724983146,252.009768343978,25146.697556792762,24248.087404144735,898.610152648027,54.8284101993382,51.12160798216286,52.64008843759144,24069.04805845943,22337.486004591152,392.5836574608693,33.710930882428194,1,-0.01556532974606193
2025-10-14,24442.9296875,24766.369140625,24256.279296875,24579.3203125,9776720000,206.5226432129748,266.25539729517243,25164.83953415421,24177.778434595788,987.0610995584211,52.02433675634746,44.376335139395785,48.55524904755405,24041.44351492716,22313.286272225232,385.72570769659893,33.33067914598475,1,-0.022170794927003985
2025-10-13,24625.740234375,24779.650390625,24540.419921875,24750.25,9018770000,235.0799571072639,281.18860046216486,25178.05212474848,24134.058812751522,1043.9933119969573,55.306199125963005,50.0665326250634,52.71589114311394,24019.489359924188,22290.512060765184,366.592677178887,29.859012714352424,1,-0.015370767980510257
2025-10-10,25116.830078125,25195.279296875,24207.150390625,24221.740234375,10713200000,250.7245145479974,292.7157754331655,25176.252317045128,24090.211550142372,1086.0407669027554,45.420866617780085,26.872040548109325,38.14956952534054,23989.662395023133,22265.791076451267,337.1590653025944,27.696630427238524,1,-0.03639625922371565
2025-10-09,25124.7890625,25139.349609375,24966.810546875,25098.1796875,10713200000,320.796232933244,303.21360674233716,25191.894741899603,24061.614047162897,1130.2806947367062,68.88076883981356,70.02359253967363,69.88374741430111,23980.189830151627,22246.13329596962,237.00925612981996,25.201549920541396,1,-0.0015292212890664913
2025-10-08,24887.3203125,25142.189453125,24882.349609375,25136.619140625,10925520000,316.4393090186895,298.8179417741893,25157.264937347292,23985.68193765271,1171.5829996945831,70.36080448727881,74.20450744990954,72.22600114440847,23934.557591076184,22217.469513140168,246.9278163500527,25.476440812434568,1,0
2025-10-07,25031.779296875,25062.9609375,24783.94921875,24840.23046875,10375920000,302.36569738010803,294.41258941434097,25112.925034325926,23901.286879736574,1211.6381545893528,64.97204662353374,59.1649849461885,63.94321045143069,23885.493854359906,22188.131325929262,238.461414954527,25.793626676428254,1,-0.005537952351794191
2025-10-06,24986.259765625,25044.259765625,24907.599609375,24978.560546875,10468830000,310.1378137691463,292.4243064716595,25108.13977774268,23806.02916756982,1302.1106101728583,70.52932738354146,75.62841050858968,72.97122878127992,23846.525012956226,22161.477063187347,232.22284898779745,27.38271454091475,1,0
2025-10-03,24931.419921875,24958.259765625,24713.580078125,24785.51953125,10515730000,301.48293784858106,287.99591307870105,25068.013658485503,23724.529310264497,1343.4843482210053,66.85572067314561,64.64529238066059,67.23240304997984,23800.31948095954,22133.164666366363,228.14320770584288,26.314678441297623,1,-0.004308089395659961
2025-10-02,24933.490234375,24944.75,24780.109375,24892.759765625,9633200000,305.67177049684324,284.6241411171103,25059.862753683203,23619.3722072543,1440.490546428904,71.45012352609734,80.83501794440838,75.10709021607967,23760.10723400891,22106.507833553464,225.59910256928967,26.18578870342622,1,0
2025-10-01,24539.25,24816.669921875,24517.759765625,24800.859375,10043980000,295.6714548759701,279.3622030108525,25012.530223689617,23540.729737247886,1471.8004864417308,69.79856890968912,76.86246977568342,72.66858386808325,23713.876518432742,22078.50530157284,234.977463114013,24.491525629595774,1,0
2025-09-30,24597.400390625,24691.23046875,24505.140625,24679.990234375,8928070000,287.9438794482121,275.28486024935745,24992.12950269144,23422.528505121056,1569.6009975703855,67.50268695685853,70.40871149862792,69.13367056406179,23669.509871225917,22051.144959126337,225.14150294666473,24.003606628113918,1,-0.003274498117477126
2025-09-29,24629.01953125,24741.76953125,24560.220703125,24611.349609375,9046720000,286.171428603644,272.1200765412903,24995.60471234418,23274.16520953082,1721.4395028133586,66.14556553188189,66.11470441733175,66.97772976060821,23628.26577477085,22024.7244035962,231.14956414549442,25.087091422520675,1,-0.006046616775261823
2025-09-26,24410.94921875,24510.369140625,24297.69921875,24503.849609375,8488400000,286.71792976022334,268.60719841572427,24960.89787396786,23189.279079157142,1771.618794810718,63.95659660368335,58.58508815761719,63.42093180535449,23588.13990397068,21998.72817037229,230.10794791784687,25.263756290279186,1,-0.010388109232707466
2025-09-25,24321.73046875,24460.66015625,24186.369140625,24397.310546875,9960330000,294.16190359466054,264.0794509574284,24912.05637397531,23158.080540087194,1753.9758338881147,61.67621152162517,49.728317992255846,59.58625028847711,23550.763997627644,21973.551070482816,232.79078870901068,28.714894551894194,1,-0.014690793291005885
2025-09-24,24648.970703125,24650.419921875,24388.58984375,24503.5703125,9184030000,310.2016796440512,256.5587036235044,24876.6624003842,23110.3284199283,1766.3339804559,65.51504000719605,59.95952259277411,65.6916529579577,23516.211077250202,21949.19167876028,226.40595291055857,32.7552321347525,1,-0.010399388909695379
2025-09-23,24752.740234375,24764.30078125,24536.5,24580.169921875,9822620000,315.37245751819864,243.1476605421131,24817.634465275216,23071.528230037286,1746.1062352379304,68.36328238726237,68.03151680648345,70.30776938598012,23475.91070030123,21923.519531687518,220.955904787692,34.606067815186904,1,-0.007305838897185192
2025-09-22,24588.1796875,24781.73046875,24578.08984375,24761.0703125,9736270000,309.6075974302112,225.0909579506872,24736.537650028695,23037.168990596307,1699.368659432388,75.56772796032807,91.23742946057538,82.4736058528335,23430.838895339035,21896.819527766034,219.90280613541785,33.44595560249654,1,0
2025-09-19,24528.439453125,24641.9296875,24469.279296875,24626.25,14632360000,279.38554745950387,203.96106181138455,24587.502060574305,23059.909462863194,1527.592597711111,73.64569721378824,89.00040323382753,80.20441928732265,23376.543735454914,21868.033087718457,222.40479182492274,31.118850467375413,1,0
2025-09-18,24421.2109375,24554.51953125,24347.5390625,24454.890625,10478450000,250.42075904715966,185.1041190636605,24474.32776385552,23024.716767394482,1449.6109964610368,70.94836176813487,85.14398167418916,76.81262748430296,23325.53531649389,21840.3123147307,227.8459534710956,29.63338317216642,1,0
2025-09-17,24286.4296875,24292.060546875,23999.75,24223.689453125,9325980000,227.18395591725857,168.7740699753448,24368.444387641684,23010.068112358313,1358.3762752833718,66.67520988775738,76.09939313947095,70.81550773238533,23279.439181452824,21814.035145783273,212.00130047558392,28.735023567435096,1,-0.0028850942825110757
2025-09-16,24342.75,24343.349609375,24244.2109375,24274.25,8592240000,217.65845220881965,154.17060462951574,24292.040680222955,23002.579827589543,1289.4608526334123,68.72801904553745,85.17113166938461,74.56429964288145,23240.898354037632,21789.817514553706,199.6451846255296,30.71364516833474,1,-0.0008038805587367844
2025-09-15,24178.599609375,24297.33984375,24173.140625,24293.779296875,8904030000,197.20654460460355,138.2972923826242,24197.91191517429,23040.659569200714,1157.2523459735748,69.49543464282125,88.42849650350449,75.94462778001765,23198.720735835082,21764.8483438457,215.10894840611098,27.2066153776068,1,0
2025-09-12,24030.76953125,24137.060546875,23983.630859375,24092.189453125,9023140000,166.2510585987402,123.56841308403256,24082.295689081056,23098.104896856446,984.19079222461,65.83931194184494,83.0869332341176,71.02265090270082,23154.024468037536,21739.431952357965,216.64117408350836,23.559696309212445,1,0
2025-09-11,23956.5703125,24016.529296875,23883.009765625,23992.560546875,10025020000,144.7343365607121,112.89633314261248,24027.56878217029,23126.85680376721,900.7119784030801,63.851001361915806,79.31099489127004,68.1607506006261,23115.73201966662,21715.786148330153,226.36704255627325,20.886223004246958,1,0
2025-09-10,23931.3203125,23958.5390625,23760.099609375,23849.26953125,9090550000,125.247804677354,104.93550956939222,23997.692755386204,23142.3806821138,855.3120732724055,60.80418538919739,72.15936008380538,63.559677474514736,23079.943100188728,21692.903993570908,235.4615750308701,19.188398273927035,1,0
2025-09-09,23824.330078125,23852.419921875,23698,23839.80078125,7877410000,113.04973349808279,99.85638089864813,23995.894750553198,23143.171655696802,852.7230948563956,60.60041993770404,71.64113522653048,63.247715383392894,23048.542021369896,21671.231978116848,241.15808489437677,17.941149243027358,1,-0.0003873649259322228
2025-09-08,23759.619140625,23851.810546875,23725.0390625,23762.30078125,8435850000,96.79047749485107,96.5571862288835,23961.995552600834,23145.753861461664,816.2416911391701,58.979676366328356,67.70496547287019,60.806595367541355,23016.24574545642,21649.43731677883,254.50457712490962,17.853764328986117,1,-0.003636971746437635
2025-09-05,23841.98046875,23860.25,23475.330078125,23652.439453125,8413730000,82.4602020110433,96.49884447941143,23944.19883829783,23148.447450764666,795.7513875331642,56.631357872262534,61.67194352461327,57.22671947615711,22985.794519505664,21628.202508090675,262.9882353209835,17.252851040941017,1,-0.00824350234237032
2025-09-04,23442.189453125,23639.0390625,23371.330078125,23633.009765625,7282150000,74.06555946384833,100.0099293617382,23933.525707939658,23132.82956549784,800.6961424418187,56.219760746049694,60.6314004187958,56.60359154893837,22958.58452221508,21607.85841819083,244.2254725548347,16.55925035368815,1,-0.009058197116825659
2025-09-03,23388.279296875,23478.009765625,23279.119140625,23414.83984375,7488290000,64.23245137596314,106.49931234430386,23925.67978859656,23108.87841452844,816.8013740681199,51.41166750540156,47.93393332434665,49.219876132452995,22931.056961259572,21587.50513831712,240.6117263700841,18.199065395414404,1,-0.01820615151881447
2025-09-02,23020.470703125,23242.279296875,22977.880859375,23231.109375,8183410000,72.75711176887489,117.07272928555507,23958.839201235016,23036.091072202486,922.7481290325304,46.84682744725578,33.479591066114295,41.80819406599958,22911.310721157923,21569.139965398197,239.64396201310123,19.793343145975538,1,-0.025910045510874554
2025-08-29,23607.5390625,23607.5390625,23353.9609375,23415.419921875,7715430000,101.10350776278938,128.16041823694658,23961.963392523125,23028.716880914377,933.2465116087478,51.33978071424326,43.076829561945864,48.06360507821883,22898.25771487865,21552.436755251445,235.83432049921092,17.84106477145827,1,-0.018181828604860586
2025-08-28,23601.349609375,23741.23046875,23514.69921875,23703.44921875,7807080000,117.24789161880108,134.93135146296095,24027.872538245618,22897.596797691884,1130.275740553734,59.64003503404962,67.1375040557804,60.674085612506026,22877.149053368594,21533.713306340655,233.10346171016448,20.385601661481285,1,-0.006104641925758932
2025-08-27,23499.669921875,23591.05078125,23434.310546875,23565.849609375,8040510000,107.1559637888422,139.35769597309766,24001.85436537179,22875.081962753207,1126.7724026185824,56.521831304201086,58.21844110021853,55.74322058444566,22843.422516006085,21511.906915261163,234.11501686295466,20.6062409611859,1,-0.011874250043486422
2025-08-26,23420.849609375,23532.509765625,23369.0390625,23525.2890625,9087930000,106.54842594682486,147.42060576774645,23989.055333374577,22865.83704943792,1123.2182839366578,55.582520021621896,55.36147485745931,54.23985087749795,22813.93569586858,21491.264275119313,246.02488390803526,23.36156559071569,1,-0.013574970427595189
2025-08-25,23454.279296875,23546.44921875,23382.189453125,23425.609375,8443200000,108.29434051655335,157.65845360070892,23978.60965038839,22854.583904299114,1124.0257460892753,53.27913045591576,48.42843618376501,50.57202099089504,22784.9008645775,21470.82181494463,258.73298110522774,26.307139555003417,1,-0.017754580651670647
2025-08-22,23184.990234375,23575.359375,23140.0390625,23498.119140625,9401300000,118.94780972663648,170.0293929677753,23975.732681762303,22850.526888550194,1125.2057932121097,55.21315136903824,53.24055303094752,53.3363004968187,22758.74949680515,21451.175708813418,273.2771653707861,29.921075203764232,1,-0.01471421640743518
2025-08-21,23182.759765625,23264.26953125,23046.390625,23142.580078125,6530580000,123.54530024212363,182.8385019344502,23966.22682702376,22837.44582922624,1128.7809977975194,46.345311220430816,23.37314572442895,38.74246438933775,22728.571143996178,21430.603413016313,248.32796718445974,34.096235100843174,1,-0.02962211527783647
2025-08-20,23343.41015625,23343.41015625,22959.69921875,23249.5703125,7810310000,163.20846352010267,197.71801557071367,23963.96286135924,22847.438701140763,1116.524160218476,49.05964919066953,27.620361435268933,42.279366701405365,22711.672820154185,21413.39761738708,253.0166628824944,33.495165218684,1,-0.025135970821675534
2025-08-19,23689.01953125,23695.640625,23346.33984375,23384.76953125,8461660000,200.76935897888688,206.38633858141486,23965.73917858877,22836.94636828623,1128.7928103025406,52.67998737642371,33.8360078177584,47.110277340040554,22689.717820466598,21394.943620451268,232.88892495842114,32.80046209892466,1,-0.01946701206842388
2025-08-18,23692.130859375,23733.5,23637.41015625,23713.759765625,8260970000,232.29799079276563,207.7989219022073,23968.612940605355,22801.953660957148,1166.6592796482073,63.221811885401664,60.21524263063007,62.57573575364888,22661.3483628836,21374.945370091482,214.9578979552036,36.48143297253816,1,-0.005672316461911955
2025-08-15,23809,23813.990234375,23651.2109375,23712.0703125,8158830000,236.36880241083418,201.62862593131408,23928.044595682957,22789.15208400454,1138.8925116784158,63.18668387792091,60.08740870410662,62.51957120091517,22618.392795424767,21351.43969777456,233.27063925721262,37.377081028776445,1,-0.005743155925110976
2025-08-14,23775.009765625,23908.259765625,23748.98046875,23832.439453125,9110860000,238.28245075612358,192.86273069846538,23885.092484598514,22767.444234151488,1117.648250447026,67.44876298118557,73.55920253074353,69.08577166732043,22573.752896768634,21327.7147669733,244.13280961725943,38.041388838250164,1,-0.00069602843668033
2025-08-13,23935.060546875,23969.279296875,23789.119140625,23849.0390625,8763080000,225.28821471847914,181.37536032065117,23805.828552146133,22771.569299416366,1034.2592527297675,68.03643568736783,75.42484788405471,69.98681265708241,22522.3779352847,21302.541654549663,257.2112980027476,36.187243790608996,1,0
2025-08-12,23651.609375,23849.5,23524.279296875,23839.19921875,8382820000,203.75596300925827,170.236620563694,23715.735727112493,22767.555288512507,948.1804385999858,67.8824039500204,75.12567397108523,69.77912976987363,22468.22850152081,21276.948715776292,269.0905796271799,32.93747563864041,1,0
2025-08-11,23629.01953125,23698,23484.25,23526.630859375,9099730000,174.2515272761193,161.70305795476,23605.90097013822,22781.92910798678,823.9718621514403,62.5606407398376,63.98328169019025,62.44054817476782,22412.270513062478,21251.197454439873,260.43393684839197,30.105952153551097,1,-0.0035846726396045322
2025-08-08,23458.130859375,23619.240234375,23437.609375,23611.26953125,8669200000,164.8693058799181,158.49367167004038,23567.76812107398,22752.961957051022,814.8061640229571,65.28042614813762,70.85931348123167,66.31668666355702,22366.78641729462,21228.32877700334,267.63647116359584,28.201392520471593,1,0
2025-08-07,23483.419921875,23560.73046875,23225.720703125,23389.529296875,8979190000,142.13993381555701,156.85359918100548,23502.574334619025,22735.088751318475,767.4855833005495,61.17417907398666,62.38768054528784,60.62445914829862,22315.991188153585,21204.379623694327,273.49029019717784,26.79103447485596,1,0
2025-08-06,23070.94921875,23330.490234375,23042.26953125,23315.0390625,8580020000,132.79652141594852,160.6661580108473,23473.224157780198,22708.4119750323,764.8121827478972,59.68691929004339,59.200019524193976,58.531868764158034,22272.173306164954,21182.418320446282,263.98994827385155,25.748922818723834,1,-0.0017652848497417299
2025-08-05,23235.310546875,23286.05078125,23008.140625,23018.560546875,7982940000,126.20716992505186,167.95409397288176,23448.259149252393,22688.36409293511,759.8950563172839,53.03851871864961,44.120932873468625,48.92975086788997,22229.60735692679,21160.984946154284,256.5823890340884,27.25521183293893,1,-0.014459029252216642
2025-08-04,22986.76953125,23191.0390625,22973.599609375,23188.609375,7355970000,144.8733390835041,178.99796840238616,23464.399952367025,22640.592235132975,823.807717234049,58.14574192756097,53.13113610479744,55.47930053771782,22197.405185908494,21142.3158446395,253.28464612606692,29.607802623555088,1,-0.007178379065444319
2025-08-01,22941.060546875,22972.470703125,22673.880859375,22763.310546875,9667420000,150.05740754166982,188.1586424598872,23463.642027947684,22591.046253302313,872.5957746453714,46.089831913464735,20.749039430652104,36.61795303081037,22156.947872068024,21121.75008051527,226.2908347276386,33.62302293540407,1,-0.02538757242810708
2025-07-31,23589.369140625,23589.369140625,23176.119140625,23218.119140625,9917220000,195.69768323126118,198.57905807499378,23458.496128960385,22606.558167914616,851.937961045769,64.55421172506686,50.74085939281057,61.3068506188595,22132.198375137126,21105.251985375977,215.09310134237148,36.33949512118069,1,-0.005914916782415054
2025-07-30,23337.330078125,23447.150390625,23226.919921875,23345.41015625,9311770000,207.24812067448147,199.38605211071408,23452.892392265607,22554.53905304689,898.3533392187164,72.0563731660515,75.02063235082291,73.66267366264304,22087.8750785866,21084.017139594576,184.3705995149565,34.24817828235219,1,-0.0004649447543611567
2025-07-29,23477.83984375,23510.919921875,23283.400390625,23308.30078125,10040610000,206.72635117671234,197.11583105802214,23435.888106839317,22484.815408785682,951.0726980536347,71.14870233366504,71.88275923906929,72.21135277918071,22036.54711623299,21061.28957158799,178.80418637473431,33.79730192451061,1,-0.0020537847422859726
2025-07-28,23343.130859375,23386.759765625,23299.810546875,23356.26953125,10612580000,206.56404260433555,null,23391.263359264125,22466.511054798375,924.7523044657501,74.0352188682294,82.61463608778864,77.09255065242988,21984.63880337515,21038.706544355202,171.23180388522115,31.22307399915823,1,0
2025-07-25,23204.66015625,23326.30078125,23193.990234375,23272.25,11028310000,198.73962928224864,null,23336.84749708927,22438.71988572323,898.1276113660424,72.20089937625954,78.01545831023397,74.39815390737621,21928.65387570679,21015.414454034653,180.0628460634317,29.949077342547362,1,0
2025-07-24,23228.7890625,23268.490234375,23150.26953125,23219.869140625,12741070000,193.75182066686466,null,23298.30652807823,22394.76476098427,903.5417670939569,71.0155025181702,74.67391740102138,72.61302880153407,21873.813217572373,20992.732689753593,187.51112336377318,29.43929880983851,1,0
2025-07-23,23100.25,23168.490234375,23000.4609375,23162.41015625,10972770000,189.4344070093248,null,23288.043049166186,22306.815349271314,981.2276998948728,69.69941527907724,70.77587875978503,70.61522641430035,21818.87215948859,20970.349408840313,198.34194245628925,29.83261420807829,1,-0.0007614471320860947
2025-07-22,23182.01953125,23186.359375,22953.849609375,23063.580078125,10583710000,186.47699409493725,null,23276.3589660881,22221.310369849398,1055.0485962387029,67.3301566851658,62.92357358778436,66.92658695032466,21764.03387390649,20948.318647559812,203.09183203857097,32.204576776184126,1,-0.005025028666963651
2025-07-21,23124.970703125,23264.44921875,23122.9296875,23180.060546875,12046970000,189.11103845081016,null,23323.458241372617,22053.486094564883,1269.9721468077332,73.63104381711024,84.273784132502,77.060767525252,21710.99117169349,20927.05973870991,198.4689634126084,35.04765344389424,1,0
2025-07-18,23135.08984375,23153.2109375,23018.359375,23065.470703125,9354580000,178.9065616761618,null,23356.670716895063,21864.90662685494,1491.7640900401238,71.16612003277584,78.54431881820494,73.55973394260519,21651.02915637996,20904.416514507247,198.38862505792267,null,1,-0.0006750159805400432
2025-07-17,22931.01953125,23104.720703125,22905.509765625,23081.05078125,9994550000,173.65346048910578,null,23353.248438937502,21733.7507798125,1619.4976591250015,72.01604115229433,81.78531627429696,74.94207137342664,21593.29684834955,20882.6973769332,208.44456998668676,null,1,0
2025-07-16,22895.30078125,22928.55078125,22669.369140625,22907.970703125,9056640000,null,null,23321.146180761258,21629.65596767624,1691.4902130850169,68.08411872321267,71.23767540992417,69.23270096446998,21532.572198027083,20860.603372869715,209.9124596082109,null,1,0
2025-07-15,23036.859375,23051.869140625,22876.470703125,22884.58984375,8399060000,null,null,23279.11171885015,21574.65039052485,1704.4613283252984,67.51151528998001,69.31756172503408,68.36725327906859,21476.43348353329,20840.026816786747,202.03968101194823,null,1,0
2025-07-14,22780.189453125,22886.939453125,22675.279296875,22855.630859375,8010060000,null,null,23256.031210595378,21472.37582065462,1783.655389940759,66.82702112179516,67.14422231771678,67.35632384101218,21418.957713728527,20819.478444656463,202.97223732716617,null,1,-0.0004959049406771793
2025-07-11,22757.990234375,22837.380859375,22692.80078125,22780.599609375,8135800000,null,null,23199.604906863366,21434.571069699137,1765.0338371642283,65.05572787481624,61.49019584308243,64.76279085402328,21360.317993498058,20799.014601292456,201.56597829541926,null,1,-0.0037771113135766834
2025-07-10,22890.4296875,22907.0390625,22716.41015625,22829.259765625,9781380000,null,null,23148.051187711924,21394.144906038073,1753.9062816738515,67.21711467561735,67.51842409532216,67.87134147035613,21302.347315298997,20779.099174075545,210.86448063112977,null,1,-0.0016491444358585907
2025-07-09,22800.359375,22915.330078125,22733.650390625,22864.91015625,9978310000,null,null,23075.574878945416,21377.887230429587,1697.6876485158282,68.77151052688149,71.63453470509583,70.06136745854272,21240.024358142833,20758.494545014746,214.1974420596722,null,1,-0.00009011018126324908
2025-07-08,22735.259765625,22761.80078125,22652.439453125,22702.25,8437480000,null,null,22988.535472213396,21358.222535599107,1630.3129366142894,65.37958558576793,63.516086209905154,65.55348604914842,21173.702488832336,20737.32453887168,214.3835018196716,null,1,-0.007203433513932358
2025-07-07,22754.380859375,22776.2109375,22587.470703125,22685.5703125,8345710000,null,null,22922.33067393178,21330.38124013072,1591.9494338010627,65.01778892636395,62.63888407714942,65.0741481903436,21111.31279449896,20717.576544287476,232.09587357201616,null,1,-0.007932856213447189
2025-07-03,22751.640625,22896.009765625,22736.080078125,22866.970703125,6177910000,null,null,22860.087335650343,21278.810515912155,1581.2768197381884,72.68905286247784,79.20839870910433,75.18870465359194,21047.05738560096,20697.797712446143,239.51786085202863,null,1,0
2025-07-02,22451.810546875,22644.720703125,22448.0703125,22641.890625,8378750000,null,null,22725.600036055945,21298.79273738156,1426.8072986743864,68.39228391704934,71.80510261234295,70.0553123467207,20972.77520937549,20675.99697887148,236.9741760332453,null,1,-0.0016367178729850091
2025-07-01,22594.48046875,22631.259765625,22388.08984375,22478.130859375,8631710000,null,null,22629.937407503512,21296.524311246485,1333.413096257027,64.63315688244414,64.43400243857661,65.42961933474402,20904.648049554078,20656.23925378476,244.14499470192627,null,1,-0.008857481359458469
2025-06-30,22632.919921875,22721.5,22565.109375,22679.009765625,8220420000,null,null,22566.753747865485,21261.069884947014,1305.6838629184713,74.76085074521689,86.66938623037473,78.68248118158888,20840.424261398122,20637.928785386866,null,null,1,0
2025-06-27,22484.869140625,22603.220703125,22382.7890625,22534.19921875,10951070000,null,null,22444.398886479314,21249.62279320819,1194.7760932711244,null,83.35722843893573,75.5029557761877,20765.379955103148,20617.415408701057,null,null,1,0
2025-06-26,22328.240234375,22466.990234375,22255.26953125,22447.2890625,8383380000,null,null,22332.00708859766,21244.98959108984,1087.017497507819,null,81.10290490223485,73.38524878706754,20693.1832504645,20598.15124980609,null,null,1,0
2025-06-25,22279.689453125,22329.23046875,22175.080078125,22237.740234375,8256120000,null,null,22222.03562820777,21242.049137417227,979.986490790543,null,74.4193637133701,67.33288287390056,20621.587094871215,20579.566950181026,null,null,1,0
2025-06-24,22053.330078125,22220.640625,22045.630859375,22190.51953125,8330090000,null,null,22140.66321176125,21241.146553863753,899.5166578974968,null,72.6772641848647,65.77384912390787,20555.621660605753,20562.901892048423,null,null,1,0
2025-06-23,21632.779296875,21871.869140625,21532.3203125,21856.330078125,9088000000,null,null,22133.43042782219,21120.89340030281,1012.5370275193782,null,55.53101607062918,51.089505990450775,20488.891135273334,20546.543925825288,null,null,1,-0.0039007454249557804
2025-06-20,21834.490234375,21902.990234375,21552.810546875,21626.390625,9969140000,null,null,22131.496727947884,21048.441162677114,1083.0555652707699,null,32.064184565556886,null,20433.077300871228,20533.380245902677,null,null,1,-0.014380204558145026
2025-06-18,21745.5,21863,21660.51953125,21719.689453125,7818790000,null,null,22147.428798423003,20977.905967201994,1169.5228312210093,null,38.692012954050426,null,20384.370634580257,20522.395216967026,null,null,1,-0.010128123224460741
2025-06-17,21858.890625,21896.419921875,21680.1796875,21719.080078125,8519930000,null,null,22131.056240655347,20959.046493719656,1172.0097469356915,null,38.62572480955161,null,20329.867825660065,20510.362109065944,null,null,1,-0.010155895406756989
2025-06-16,21783.080078125,21979.76953125,21783.080078125,21937.5703125,9619130000,null,null,22113.2792045168,20949.6206001707,1163.6586043460993,null,55.99057945100569,null,20273.16528474313,20498.214189778915,null,null,1,-0.00019823285247995353
2025-06-13,21675.939453125,21838.470703125,21591.109375,21631.0390625,9001850000,null,null,22058.312659471696,20953.624059278307,1104.688600193389,null,null,null,20205.23038565101,20483.7482990983,null,null,1,-0.014168352654731334
2025-06-12,21826.7890625,21952,21807,21913.3203125,16308730000,null,null,22045.169713155577,20937.24513059442,1107.9245825611579,null,null,null,20147.03411312656,20472.2177386621,null,null,1,-0.0013034232864229723
